   45.0000000000   76.0000000000    4.0000000000
   48.9392310120   76.6945927107    4.0000000000
   48.9392310120   76.6945927107    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   46.3680982186   79.7586704118    4.0000000000
   46.3680982186   79.7586704118    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   42.4288672065   79.0640777011    4.0000000000
   42.4288672065   79.0640777011    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   41.0607689880   75.3054072893    4.0000000000
   41.0607689880   75.3054072893    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   43.6319017814   72.2413295882    4.0000000000
   43.6319017814   72.2413295882    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   47.5711327935   72.9359222989    4.0000000000
   47.5711327935   72.9359222989    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

   45.0000000000   76.0000000000    4.0000000000
   48.9392310120   76.6945927107    4.0000000000
   48.9392310120   76.6945927107    6.0000000000
   45.0000000000   76.0000000000    6.0000000000

